Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.510598,1471.086173,871.6971672,813.8298113,878.530223,958.5062383,1030.463922,1076.625039,1164.282219,1210.362395,1289.884252,1422.476654,1619.112189,1855.596827,2062.203233,2364.175935,2697.018983,3093.36934,3335.244164,2884.33947,2958.838999,3098.742304,3312.980008,3406.536118,3511.225059,3607.289299,3601.469664,3860.218058,4051.384967,4350.466198,4012.361499
American Samoa,ASM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12609.36852,12641.66788,12653.28184,12628.50766,12202.73737,12586.71604,12439.14972,12092.27651,12256.34286,12328.66528,11812.45911,11507.22565,11694.54539,12059.63516,11871.35955,11066.06017,11467.71041,11331.41739,
Antigua and Barbuda,ATG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,5570.432046,5826.241175,6306.135085,6830.398573,7099.23535,7094.304457,7474.965095,8234.12855,8863.384883,9887.087894,10549.24671,11091.12029,11626.77877,11876.1994,11975.74031,11908.49317,12286.03334,12828.61044,12006.51861,12525.16794,12928.44177,13260.49429,13484.18646,14069.51484,13220.04483,13170.62601,13792.50092,14399.82072,15122.18561,16785.74705,18062.46566,17771.19316,15401.96864,13986.84089,13525.44491,13802.70749,13554.4014,13908.99163,14285.32978,14919.39403,15242.60581,16156.92707,16555.14208,13795.21794
Australia,AUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19967.91914,20061.11393,19831.16157,20663.48284,21675.92906,22527.08827,22543.16401,23663.38345,24434.34012,25613.82258,26915.35218,27062.52779,27609.16573,27900.96098,28319.85124,28350.93536,28794.40967,29496.06445,29416.53147,30277.02444,30817.75422,31345.0128,31852.7048,30758.36168,31805.34032,33020.30471,33795.04791,34134.07411,35508.74854,36260.8406,37003.99099,36389.99538,36099.29559,37188.44964,38262.83004,39254.18966,40244.46869,41375.30568,42820.30237,44481.71274,45683.31004,45941.73538,47200.40851,48013.62446,49384.91707,50299.10077,50947.56385,52576.64263,53418.55362,53342.4479,53604.9211,54167.15865,55315.33102,55776.8623,56343.06116,56755.72171,57424.25134,57764.06884,58561.19001,58923.20821,58020.45387
Austria,AUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12046.30565,12643.88881,12899.48118,13347.28231,14070.61639,14466.00251,15175.48456,15515.56865,16125.52318,17078.46031,18094.71351,18935.56449,19994.5135,20856.45814,21641.78159,21620.34971,22650.20694,23791.69755,23760.80867,25076.31348,25510.4792,25408.78919,25901.2424,26714.44508,26729.82541,27384.85734,27997.29293,28359.31061,29252.557,30253.02423,31328.07986,32084.33546,32397.50817,32300.7192,32949.56376,33776.89854,34523.85267,35206.72616,36427.63555,37649.79899,38827.2726,39169.0532,39620.54561,39799.21308,40634.8816,41264.67242,42479.26415,43920.04645,44422.18747,42638.04137,43317.08506,44433.12737,44531.96912,44281.56633,44227.37868,44178.04738,44572.32282,45325.93522,46269.48367,46717.72073,43610.53047
Azerbaijan,AZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.796025,2808.74464,2141.279311,1621.817821,1284.834295,1120.247443,1123.40846,1177.155491,1282.63908,1365.517861,1504.678191,1640.878987,1782.410561,1949.537592,2111.379196,2674.27489,3556.707149,4412.048232,4777.956633,5118.234082,5299.924272,5149.025731,5192.992544,5425.804943,5508.40911,5500.310382,5272.532909,5229.068864,5261.7445,5346.783202,5072.900676
Burundi,BDI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,285.4388828,241.4968958,258.4121913,263.915627,274.7366009,279.3511353,285.221476,316.3887569,307.5325496,296.2107562,352.6487099,357.1076775,330.525598,349.820164,343.3434524,340.6528504,360.8847023,393.5536439,380.4920049,377.0900817,371.1119501,405.5951793,390.9484794,394.8517699,384.8925574,418.4959813,420.0800985,430.8198944,440.1016659,434.4116626,438.7125203,450.2076479,445.1049841,409.2340246,386.827963,350.9509864,318.9820445,310.7301746,322.1519046,314.7476457,306.5844789,305.8544828,310.9453224,298.0252055,302.6820822,295.7371584,301.790644,302.1070647,306.5074087,307.9042593,313.3118113,315.6569164,319.438527,324.8286538,328.1471889,305.549646,294.2188419,286.4315217,281.9702263,278.3193654,270.691443
Belgium,BEL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11729.58805,12272.69814,12861.05552,13320.75512,14113.2254,14483.61919,14840.12804,15328.6021,15908.79649,16915.55025,17842.3178,18519.69936,19424.21782,20598.8952,21471.62455,20988.76429,22135.61976,22246.73586,22857.62896,23371.72618,24383.49014,24316.03237,24467.35811,24545.60772,25151.37407,25559.20837,26015.81587,26593.23121,27760.88548,28619.80704,29429.82427,29858.13761,30192.41913,29785.4254,30651.97838,31317.29498,31669.19772,32791.17059,33363.15481,34466.0428,35660.44716,35928.78593,36378.6088,36602.6573,37746.09829,38410.60159,39132.02306,40274.0279,40135.70565,39009.52956,39761.9314,39913.04049,39959.5003,39954.24627,40405.16818,40991.80814,41301.40652,41809.75481,42364.00579,42887.65513,39959.53477
Benin,BEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,679.021668,690.6245723,657.0928202,677.3572534,710.3671983,734.7887204,746.9335528,740.3185057,753.2653079,758.882814,758.3926391,730.9189322,760.76931,771.1977249,778.5151765,722.7727937,711.300939,727.9853716,718.1942395,745.1334498,774.5520998,828.6979532,824.0122128,766.2911005,803.8020583,839.7489062,833.4363218,797.2660456,800.1417582,753.5699714,795.0716554,801.1509142,796.6428782,814.1313046,802.6061928,823.5492865,832.5564166,854.0428788,861.9870779,881.6194208,905.8262726,925.7160762,939.6616671,942.9185911,955.5342174,943.6293149,952.8312305,981.4557487,1000.851489,995.6942099,988.6107889,989.7673578,1008.766306,1051.551919,1087.719961,1076.796702,1082.451292,1112.817098,1155.313172,1201.561388,1214.659591
Burkina Faso,BFA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,241.6054997,248.0226368,259.7344792,252.9990666,255.1671862,260.8853911,258.2218622,276.4476201,280.1639736,280.9734325,276.4799815,275.5480694,276.9908012,273.2942437,290.5729147,293.717027,312.7147534,307.7464073,315.4256545,320.0822918,315.4840315,321.2652875,343.4739917,336.0867297,321.7662781,340.2861346,357.9641202,347.9318066,358.5714302,356.7400051,345.2841565,366.6536594,357.742252,360.2306608,355.1484195,365.2805352,394.4572585,407.8607315,425.5691791,444.3225291,440.028405,455.9076554,462.2655992,484.097061,491.1846746,518.1678672,534.3567179,539.8200175,554.1121212,553.5166745,582.4157341,602.5791469,622.5197112,639.2329213,647.4287022,653.3272681,672.3630399,693.7264393,719.4964438,739.1752072,733.1312418
Bangladesh,BGD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,463.3573883,477.9951714,490.2619822,474.4724518,511.3577739,504.1547194,501.0595863,476.0313377,505.0833184,496.8834577,512.1211627,474.4632052,401.4604965,408.606343,440.6035864,414.6047996,428.3799305,428.9869654,447.2395447,456.1453802,447.6949235,467.5867082,465.2500644,470.9053141,480.8311003,484.0480192,491.1358177,496.4328768,495.4038232,496.7616469,512.0965895,517.763692,533.8879689,547.051417,556.2988647,572.4384537,585.7169371,599.2275335,617.2923441,633.1827346,653.80864,674.1669727,687.3833075,707.605094,732.7488409,769.1359804,809.4736327,856.0459472,897.1890238,931.9865061,972.9096877,1024.021957,1078.287546,1129.993548,1184.863283,1248.45331,1322.694812,1403.861692,1498.387746,1603.953501,1625.671936
Bulgaria,BGR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,3361.781148,3514.780657,3586.211339,3699.984643,3816.712031,3919.18897,4085.176079,4326.144785,4794.237581,4691.080417,4340.975344,4013.923274,3762.199552,3736.194723,3817.059379,3943.56389,4167.658838,3597.988655,3777.294685,3483.974442,3668.654297,3885.272401,4206.899113,4458.811204,4782.000069,5162.811234,5556.03286,5964.038128,6371.55407,6196.317814,6272.135226,6461.114205,6521.820231,6579.787074,6742.059072,7055.935673,7377.063449,7691.440566,7986.757435,8340.31469,8049.819192
Bahrain,BHR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,21450.55278,19537.95871,17507.87342,18131.07255,18534.22492,17139.07011,16779.73661,17885.01933,18469.84631,17925.07197,18160.16936,19651.33785,20432.12389,22497.03638,21894.54455,22185.49563,22500.07098,22561.7924,22919.39396,23047.07072,23243.59088,22697.61692,22258.19493,22335.93242,22422.68994,22343.53739,22069.28042,22111.68008,21833.41198,21057.42077,20982.34048,20774.24494,21187.54188,22078.99048,22676.62587,22634.08565,22552.68457,22445.45256,21735.37485,21199.04232,19257.42821
"Bahamas, The",BHS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20121.41464,21187.07673,22247.23638,23382.09857,24607.59224,25940.14515,27071.65502,28456.94681,29681.40553,31241.18187,28586.70754,28296.8713,26697.87569,28139.83733,22971.4126,19178.25322,19753.54764,21102.83553,23571.07548,29081.56727,30294.28725,26894.87738,28062.99878,28437.89445,31787.48207,32659.7394,32628.91135,33016.35636,33207.51694,34837.94126,33681.23607,31681.72612,29894.63173,29429.42961,29829.67643,30654.65804,31521.73271,33292.47792,31438.97474,34858.35207,35819.66133,36204.48754,36574.68177,35481.79659,35147.33938,35674.49827,35889.16575,35722.60042,34253.67777,32267.49271,32271.3289,32049.66583,32675.63673,31490.10917,31524.77904,31295.56387,31434.73201,32089.25302,32727.12894,32798.17733,27196.68624
Bosnia and Herzegovina,BIH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.826383,768.5251017,1477.119191,2000.156925,2313.253737,2529.220343,2662.762727,2776.713174,2920.865199,3035.447066,3218.884313,3499.776596,3689.166447,3908.049735,4130.082439,4025.635895,4093.870506,4183.168215,4213.468449,4388.408098,4516.159951,4727.276333,4938.238431,5147.644913,5384.520238,5575.419648,5366.966729
Belarus,BLR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890.622891,2854.534752,2574.94231,2373.902114,2098.615029,1886.446151,1945.756403,2176.785511,2370.883941,2461.826851,2616.912993,2754.66447,2912.123361,3139.120986,3522.489851,3880.01437,4294.228672,4684.980291,5180.712344,5202.660494,5617.940454,5930.993772,6036.586918,6096.194851,6195.865889,5949.106307,5791.531743,5940.228314,6136.837521,6266.130854,6222.280862
Belize,BLZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1195.077133,1218.703844,1242.996604,1268.487811,1294.383696,1319.154814,1341.289766,1365.250615,1423.422169,1455.916542,1489.508146,1516.08647,1640.029595,1699.177925,1900.033648,1939.36425,1911.749118,2008.497557,2136.626821,2259.405982,2512.49701,2481.923177,2415.192587,2297.693861,2276.942117,2236.164242,2273.555386,2448.829208,2618.080536,2886.943512,3147.26776,3442.328375,3794.132272,3964.891899,3891.34734,3816.45431,3749.644397,3743.865441,3737.606033,3917.1853,4278.050151,4342.122389,4420.758778,4707.063821,4806.092766,4773.660847,4874.506088,4773.371214,4814.514362,4704.871236,4728.810405,4706.230245,4709.220573,4664.136512,4747.260085,4770.232656,4671.972143,4663.304416,4707.538682,4701.089242,3967.243544
Bermuda,BMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,37935.8868,38751.23323,39527.7963,39029.44774,42301.43241,43253.54393,48593.39054,53985.64047,54082.13914,54904.69426,57309.15837,59713.44026,61244.53704,62615.31535,63637.71536,66534.04059,72208.73162,76180.80129,76999.15781,78360.68704,83239.53461,84633.16048,79583.13396,80483.73501,80164.5663,77902.65419,82395.27318,84794.99688,87481.3788,87131.94941,86436.23431,83812.1328,84371.03566,86444.67822,86361.95281,89518.27764,91261.15148,94878.49225,97857.32328,100602.9275,109001.586,115619.4747,113172.1206,116268.8169,118193.1487,119396.4494,125294.9594,128757.8807,125610.0334,117886.738,115839.796,112471.3475,106119.795,105492.4807,101374.4698,102005.6256,102407.3944,107237.0318,106696.0682,107196.8151,
Bolivia,BOL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1292.805624,1294.335146,1339.939247,1402.915169,1429.470778,1469.590803,1543.010664,1606.899727,1707.907944,1747.032864,1799.571148,1850.353148,1954.840906,2022.320469,2036.502006,2137.710966,2187.354503,2245.678076,2241.740039,2196.457264,2120.70178,2082.812489,1960.430338,1843.623361,1803.054828,1736.871509,1657.388193,1662.97787,1675.603829,1702.679184,1744.311992,1797.780256,1789.239987,1826.86555,1872.709925,1920.317934,1963.640763,2019.851609,2079.696681,2048.026514,2059.185279,2054.33095,2066.241642,2083.421931,2131.307111,2186.186679,2251.274996,2313.891219,2414.973425,2454.800306,2514.434826,2602.718496,2692.607497,2830.673459,2939.477461,3035.971655,3118.913683,3203.004439,3291.156361,3317.370947,3015.949241
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2634.952059,2822.348041,2884.064094,2825.884325,2841.702265,2847.371655,2885.160942,2946.540636,3197.842064,3419.902877,3627.267893,3938.838274,4308.54404,4795.561356,5106.990174,5247.2306,5625.854423,5747.096782,5793.898614,6041.237305,6437.879234,6011.770902,5906.694984,5575.249726,5738.909905,6062.543828,6412.45693,6512.072951,6381.468493,6469.099894,6155.874381,6139.964017,6007.840841,6184.294926,6408.635763,6584.833527,6624.109141,6742.720666,6662.862258,6595.62483,6787.677977,6788.585548,6904.634447,6896.146323,7206.271337,7352.29227,7560.711999,7936.834883,8258.626762,8169.273181,8702.266795,8965.632569,9056.590291,9247.585564,9214.989383,8814.001418,8455.323481,8498.305102,8582.349943,8638.294287,8228.791351
Barbados,BRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,11645.78626,11354.20318,11781.02262,12144.0411,12671.70084,13609.4888,14146.05208,13827.56569,13109.41255,13138.255,13573.88257,13681.8828,14332.29798,14652.63864,15110.16551,15594.45619,15022.48559,14382.66005,13513.4638,13570.09983,13789.4521,14010.99897,14508.57156,15131.92252,15629.03354,15616.3399,16247.3897,15805.8388,15876.16841,16167.86017,16339.38354,16921.93545,17846.19065,18158.94537,18204.92103,17209.14039,16754.62856,16591.48205,16474.49833,16208.72228,16158.35446,16524.8995,16906.59362,16961.33996,16838.72873,16800.21,13825.61259
Brunei Darussalam,BRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,43260.92219,41651.08997,48100.41021,51353.11781,52870.61521,62590.5458,56324.53907,43769.51254,44168.2815,43132.00477,42176.98169,40388.63995,38189.79856,37866.90934,37211.06298,35779.13403,35154.23117,35239.40574,35881.14394,34994.34256,35126.37365,35753.41002,35875.92459,34516.2129,33551.97014,33825.7126,34063.61458,34291.13577,34926.6281,35277.80234,34850.14422,34441.12261,35455.63564,35064.8667,33981.33703,32991.82358,33437.12173,34244.2069,34096.90756,32924.99003,31678.93731,31164.03625,30038.73449,30101.5288,29802.78288,30646.10923,30717.95066
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,401.7388058,450.0754546,453.8013749,488.7350218,497.8210263,503.6056107,544.0794674,679.9560909,691.0945863,723.967573,786.1482482,777.3241637,813.2583723,832.4260777,874.7687847,931.8786036,971.3087795,1004.504992,1040.036873,1096.821458,1108.439825,1175.856829,1278.877826,1352.978958,1409.647999,1489.211777,1572.462107,1840.271602,1909.245906,2017.903478,2235.322677,2386.621111,2479.151723,2500.864512,2612.886268,2752.630172,2940.69997,3040.937003,3097.148351,3229.161287,2977.245841
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,364.2031472,379.78517,396.5276344,410.6643276,428.9702779,444.0815652,462.3782108,479.5917336,518.857513,583.3034119,665.2992327,812.9514069,995.3144098,1167.430155,1226.073579,1281.842054,1365.576433,1471.236857,1617.577555,1745.714402,1883.582107,1982.452149,2148.694847,2349.990118,2463.469838,2544.880704,2650.376497,2852.432393,3278.986463,3574.906357,3691.63289,3848.643478,3852.791804,3826.790689,3868.973086,4042.011878,4176.588147,4419.473078,4339.350954,4657.085649,4654.064884,4578.409138,4770.936264,4906.013073,4949.871594,5078.923401,5393.296559,5716.547934,5946.186011,5384.745876,5746.995288,6009.015043,6202.478401,6829.03913,7023.624268,6799.870178,6963.770637,7019.267838,7174.256232,7232.087569,6525.510307
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,652.8550344,674.2439792,638.3897523,622.8524901,624.2514828,618.2191126,609.8159945,625.1492006,620.8820918,651.9523887,655.268353,652.1032063,642.5771631,645.3638139,675.7405284,666.7044566,689.3190191,700.508814,692.7641743,658.9217579,612.6463621,585.8482105,611.8930642,545.1312851,579.9479956,587.600311,595.5993005,555.6859821,555.2996942,555.6042995,531.8557205,515.7300189,469.4336453,457.5688624,466.3831396,486.3657158,454.8332149,467.0522627,477.3187398,483.0313195,460.3452087,470.356041,477.0975754,442.1528149,459.3453126,454.5074072,466.976837,479.1921675,480.4109018,513.9373975,531.7129976,550.0198974,575.5018908,365.1161276,364.0839593,377.422919,391.4735359,404.0024605,412.9902041,418.3155532,410.9894766
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31222.72482,31830.61711,32826.53081,34121.60919,34227.34175,35015.79497,36024.09924,37086.4493,38573.19977,39776.17947,42097.43512,42063.63305,40368.29204,41155.32364,42036.99784,42315.80739,42846.2842,43635.09548,43596.13554,43536.9134,44325.41678,44765.50251,44958.08869,42108.17453
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6296.870657,5695.872732,5603.307504,5693.822929,5928.848944,6276.71469,6575.69174,6741.532002,6935.523417,7080.120056,7402.158667,7685.161309,8014.311784,8367.902403,8879.053251,9349.81125,9992.339827,10674.38264,11133.83229,10763.50138,10979.07896,11354.23269,11461.64529,11633.85151,12008.01709,12511.58156,12933.51863,13602.53022,14242.12487,14823.02691,14260.30331
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,59887.0204,60514.05443,59373.74151,59497.52102,61067.7822,63032.29923,63870.59472,64476.98429,66102.67297,68410.08128,70199.3239,68692.50254,67909.60105,67209.16601,67522.14999,67394.97161,67429.39075,68793.55958,70691.94672,71583.6867,74013.05641,74705.15544,74138.08348,73555.59964,75112.86739,76784.63733,79367.90023,81804.86184,82997.69216,80262.48564,82026.72451,82677.59903,82800.07408,83344.52337,84348.39282,84776.14217,85570.39606,86119.14537,87980.67069,88413.19171,85681.96679
Channel Islands,CHI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3330.225873,3432.806523,3498.117349,3628.155534,3648.613926,3614.553159,3948.984073,4021.807161,4097.296998,4189.426342,4197.225956,4519.003623,4401.655353,4114.256241,4146.436862,3555.303259,3635.087199,3953.782317,4194.37378,4480.513955,4768.668733,5008.495416,4395.407149,4117.357359,4225.926033,4331.157433,4494.913137,4710.709892,4976.111699,5381.509667,5470.479736,5800.99877,6343.227129,6652.021686,6877.434435,7380.061284,7770.539111,8235.457605,8481.752131,8343.704293,8685.321794,8871.72409,9049.210479,9321.218536,9890.075041,10349.64301,10887.86378,11300.54874,11574.72861,11273.6175,11809.14163,12406.41357,12941.03,13333.34683,13425.68328,13574.16924,13624.67855,13590.99135,13901.01831,13866.95584,12954.40535
