Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.31999969,39.20999908,39.27999878,39.43999863,39.77999878,40.13000107,40.43999863,40.83000183,41.20999908,41.52999878,42.02999878,42.47999954,42.97999954,43.31999969,43.59999847,44.04999924,44.5,44.00999832,43.47000122,43.99000168,44.38999939,45.06999969,46.72000122,48.45000076,48.75999832,50.61999893,51.95000076,51.43000031,51.20000076,
American Samoa,ASM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.13999939,71.66000366,71.58999634,71.93000031,72.59999847,73.02999878,73.23999786,73.65000153,73.90000153,73.52999878,74.51000214,74.69999695,75.19999695,75.01999664,75.29000092,75.30999756,75.5,75.06999969,75.62999725,75.79000092,76.34999847,76.48999786,76.93000031,76.91999817,77.97000122,78.01999664,77.97000122,77.5,78.37999725,
Austria,AUT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.38000107,58.95000076,59.75999832,60.33000183,60.56000137,62.27000046,63.47000122,63.95000076,64.01000214,63.93000031,64.83000183,65.38999939,65.58000183,68.37000275,67.15000153,66.58999634,67.15000153,68.51000214,69.70999908,69.87999725,69.04000092,69.25,69.51999664,69.41000366,69.70999908,70.08999634,71.15000153,70.87000275,70.98999786,
Azerbaijan,AZE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.38000107,45.33000183,46.02000046,45.65999985,45.02000046,45.20000076,45.86999893,46.58000183,46.52000046,48.11000061,49.22999954,48.27999878,48.40999985,48.56000137,48.61000061,48.09999847,48.83000183,48.27999878,49.22000122,48.04999924,48.04000092,48.06000137,48.52000046,48.95000076,49.58000183,49.33000183,49.27999878,49.02000046,49.22000122,
Burundi,BDI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.340000153,5.380000114,5.369999886,5.380000114,5.369999886,5.360000134,5.429999828,5.590000153,5.789999962,5.980000019,6.21999979,6.480000019,6.659999847,6.940000057,7.159999847,7.480000019,7.760000229,8.090000153,8.409999847,8.770000458,9.119999886,9.510000229,9.920000076,10.31999969,10.22999954,10.23999977,10.22000027,10.34000015,10.44999981,
Belgium,BEL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.80000305,66.48000336,67.91000366,68.23000336,69.06999969,69.62000275,69.80000305,70.51999664,71.83999634,72.27999878,73.12999725,72.43000031,73.36000061,72.83999634,73.27999878,73.34999847,73.72000122,73.77999878,75.04000092,75.26999664,75.47000122,77.06999969,76.94000244,77.38999939,77.38999939,77.48999786,78.08000183,77.94000244,78.23999786,
Benin,BEN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.97999954,29.11000061,29.35000038,29.34000015,29.64999962,29.93000031,30.30999947,30.69000053,31.13999939,31.70000076,32.29000092,32.84000015,33.33000183,33.90999985,34.31000137,34.88000107,35.61000061,36.29000092,36.79000092,37.27999878,37.84000015,38.5,39.29000092,40.04999924,40.49000168,41.13999939,41.84999847,42.63999939,43.41999817,
Burkina Faso,BFA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.059999943,7.159999847,7.329999924,7.53000021,8.25,9.159999847,10.05000019,11.06000042,12.18000031,13.22999954,14.53999996,15.89000034,17.48999977,19.07999992,20.98999977,22.88999939,24.78000069,26.85000038,28.76000023,31,33.04999924,34.97000122,36.63999939,38.06999969,40.40000153,42.86000061,45.31000137,47.66999817,48.63999939,
Bangladesh,BGD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.90999985,18.38999939,20,21.70999908,23.57999992,25.60000038,25.20000076,24.90999985,24.67000008,24.48999977,26.39999962,28.38999939,30.51000023,32.72000122,35.04999924,37.40999985,36.86999893,36.29000092,35.68000031,35.06999969,35.38000107,35.68000031,35.97000122,36.27999878,36.58000183,36.86999893,38.97999954,39.77000046,40.38000107,
Bulgaria,BGR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.33000183,40.81000137,42.50999832,44.13000107,45.88999939,47.38999939,49.09000015,50.56999969,52.33000183,53.97000122,57.54000092,56.63000107,56.72999954,56.34000015,56.81999969,57.41999817,56.95999908,56.09999847,57.66999817,60.20999908,61.77000046,62.24000168,63.15000153,62.88000107,63.25,63.45999908,63.09000015,63.31000137,63.36000061,
Bahrain,BHR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.04000092,69.22000122,68.97000122,69.25,69.48000336,69.69999695,69.90000153,70.16999817,70.27999878,69.87999725,69.86000061,69.81999969,69.47000122,68.61000061,67.62999725,66.47000122,65.37000275,64.26999664,64.34999847,63.20000076,63.70000076,63.95000076,63.81999969,63.68999863,63.77000046,63.59999847,63.50999832,63.63000107,63.81000137,
"Bahamas, The",BHS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.41999817,79.44999695,82.29000092,81.66000366,81.41999817,80.20999908,81.51000214,81.16999817,79.25,78.87999725,78.75,79.59999847,81.15000153,79.48999786,78.69000244,79.19000244,79.73999786,80.81999969,81.05999756,81.18000031,81.37999725,81.41999817,81.91000366,82.12999725,82.62999725,82.76000214,82.83000183,83.15000153,83.30999756,
Bosnia and Herzegovina,BIH,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04000092,37.22000122,37.65000153,38.58000183,39.70999908,41.06999969,42.09999847,42.97000122,44.08000183,44.88999939,45.81000137,46.70000076,47.36999893,47.90000153,48.34000015,48.68999863,47.59999847,46.95000076,47.27999878,49.43000031,51.5,49.08000183,51.31999969,52.91999817,51.86000061,50.77000046,51.47000122,52.13999939,50.33000183,
Belarus,BLR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.00999832,48.11000061,48.58000183,49.02000046,49.36999893,49.88999939,50.52000046,51.13999939,51.70999908,52.31999969,53.13000107,53.68999863,54.29999924,54.81999969,55.34000015,55.70999908,56.09000015,56.38000107,56.68000031,57.09999847,57.43999863,57.88999939,58.22000122,58.61999893,59.22999954,58.75,58.54000092,58.06000137,58.56000137,
Belize,BLZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.58000183,55.90000153,56.09999847,57.36000061,55.04000092,54.36000061,51.84000015,56.99000168,55.54999924,56.59999847,57.88999939,59.13999939,60.40999985,61.49000168,62.56000137,62.93000031,63.40000153,63.72999954,64.23000336,64.69000244,65.04000092,65.41999817,65.76999664,66.15000153,66.5,65.73000336,66.88999939,67.40000153,67.61000061,
Bermuda,BMU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.38999939,38.56999969,38.81999969,39.09999847,39.43999863,39.83000183,40.13999939,40.45999908,41.13999939,42.43999863,40.09999847,39.86000061,44.40000153,44.40000153,41.99000168,43.04000092,44.22999954,48.70000076,49.20999908,49.27000046,49.27999878,51.61000061,50.93999863,48.52000046,49.61999893,49.52999878,49.49000168,49.45000076,50.04999924,
Brazil,BRA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.93999863,57.20000076,57.70999908,58.27999878,59.09999847,60.04999924,60.25999832,61,61.25,61.68000031,62.00999832,61.45999908,61.83000183,61.24000168,61.41999817,62.45000076,62.83000183,62.91999817,63.86999893,64.77999878,65.69999695,65.51000214,65.88999939,66.76999664,67.62000275,68.98000336,70.06999969,70.61000061,70.94000244,
Barbados,BRB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.36000061,74.08999634,75.37000275,75.83000183,75.79000092,76.16000366,75.44999695,74.69000244,74.27999878,75.15000153,76.16999817,77.22000122,77.83000183,79.22000122,79.41999817,79.73999786,79.81999969,79.59999847,79.13999939,78.31999969,78.18000031,78.69000244,78.33000183,77.84999847,77.75,77.83000183,77.90000153,78.12999725,78.41999817,
Brunei Darussalam,BRN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.81999969,73.70999908,73.58999634,73.80999756,73.51000214,74.08999634,74.43000031,74.27999878,75.56999969,76.27999878,76.19999695,76.77999878,77.41999817,77.87999725,78.55000305,78.95999908,78.87000275,79.62000275,79.30000305,79.79000092,80.38999939,80.61000061,80.61000061,80.81999969,81.33999634,82.01000214,82.51000214,79.54000092,77.27999878,
Bhutan,BTN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.29999924,24.46999931,24.63999939,24.84000015,25.04999924,25.38999939,25.65999985,25.89999962,26.19000053,26.60000038,26.98999977,27.44000053,27.94000053,28.45999908,29.04999924,29.64999962,30.52000046,31.44000053,32.54999924,33.77000046,30.64999962,31.73999977,32.70000076,32.52000046,32.34999847,32.84000015,33.27000046,33.65999985,34.06000137,
Botswana,BWA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.63999939,58.70000076,58.68999863,58.59999847,58.77000046,59.13000107,58.40000153,56.99000168,58.04000092,58.88000107,57.88000107,57.06000137,56.13999939,56.29999924,56.47999954,56.70999908,56.79000092,56.81999969,56.79999924,57.34999847,57.88000107,58.36999893,59.11999893,59.70000076,60.09000015,60.70000076,61.25999832,61.88999939,62.49000168,
Central African Republic,CAF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.10000038,15.06000042,15.11999989,15.27999973,15.48999977,15.48999977,15.73999977,15.98999977,16.23999977,16.30999947,16.67000008,17.02000046,16.97999954,17.44000053,17.69000053,18.11000061,18.53000069,18.85000038,19.52000046,20.06999969,20.65999985,21.34000015,20.52000046,20.95999908,21.61000061,22.25,22.85000038,23.39999962,23.88999939,
Canada,CAN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.62999725,73.37000275,74.01000214,73.98000336,73.91999817,74.13999939,73.94000244,73.88999939,74.06999969,74.19000244,74.77999878,74.65000153,74.91999817,74.93000031,75.19000244,75.77999878,76.33000183,76.59999847,77.76000214,78.04000092,77.93000031,77.77999878,77.90000153,78.11000061,78.43000031,78.75,78.94999695,78.94000244,79.23999786,
Central Europe and the Baltics,CEB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.18847532,41.15605726,41.71305769,42.61525598,43.59924149,44.70794911,44.89452689,45.62966429,46.61135459,47.45125771,47.91981065,49.63498183,50.56230787,51.48332054,52.07491,52.85350983,53.10801975,53.28404095,54.84878775,55.57556951,55.84354909,56.25630201,56.83616291,57.11048411,57.79215733,58.1406826,58.11487414,58.45929384,58.83707671,
Switzerland,CHE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.48999786,67.75,68.23000336,68.19999695,67.12999725,69.12999725,70,70.23999786,70.52999878,70.15000153,71.19999695,72.30999756,73.33000183,73.80999756,73.63999939,73.54000092,73.44999695,73.52999878,74.61000061,74.08000183,74.20999908,74.86000061,74.68000031,75.12999725,75.80999756,76.05000305,76.37999725,76.51000214,77.06999969,
Channel Islands,CHI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.68999863,57.95999908,58.20000076,58.38999939,58.68999863,59.04000092,59.38999939,59.79000092,60.20000076,60.5,61.38999939,62.24000168,63.13999939,63.79999924,64.36000061,64.73000336,65.08999634,65.93000031,67.13999939,67.75,68.34999847,68.93000031,69.44999695,69.91000366,70.41999817,70.98000336,71.55000305,72.15000153,72.73000336,
Chile,CHL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.61000061,55.50999832,56.22000122,57.72999954,58.24000168,58,58.29000092,60.02999878,62.15000153,62.16999817,62.47999954,62.63999939,63,63.04000092,63.88999939,63.86000061,64.30999756,64.73999786,65.73999786,66.44000244,66.36000061,66.19000244,66.65000153,67.11000061,67.33999634,67.51000214,68.01000214,68.45999908,68.77999878,
China,CHN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89999962,19.79999924,21.20000076,23,24.79999924,26,26.39999962,26.70000076,26.89999962,27.48999977,27.69000053,28.59000015,29.29999924,30.60000038,31.39999962,32.20000076,32.40000153,33.20000076,34.09999847,34.59999847,35.70000076,36.09999847,38.5,40.59999847,42.22999954,43.5,44.90999985,45.61000061,47.25,
Cote d'Ivoire,CIV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.81000137,33.90000153,34.00999832,34.15999985,34.5,34.90999985,35.18999863,35.63999939,35.99000168,36.22000122,36.72000122,37.06999969,37.43999863,37.95999908,38.52000046,39.06999969,39.59000015,40.18000031,40.75,41.29000092,41.34999847,42.25999832,43.00999832,43.70000076,44.40000153,45,45.59000015,46.25999832,46.99000168,
Cameroon,CMR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03000069,22.05999947,21.97999954,22.12000084,22.31999969,22.55999947,22.86000061,23.15999985,23.5,23.85000038,24.31999969,24.98999977,25.71999931,26.61000061,27.29999924,28.10000038,29,30.23999977,31.40999985,32.70999908,34.04999924,35.43999863,36.90000153,38.31000137,39.18999863,39.95999908,40.66999817,41.40999985,42.09000015,
"Congo, Dem. Rep.",COD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70000076,18.60000038,18.45999908,18.43000031,18.52000046,18.57999992,18.54000092,18.62999916,18.62000084,18.45999908,18.46999931,18.71999931,19.10000038,19.52000046,19.92000008,20.28000069,20.67000008,21.07999992,21.30999947,21.78000069,22.22999954,22.70000076,23.25,23.85000038,24.34000015,24.61000061,24.95999908,25.45000076,25.86000061,
"Congo, Rep.",COG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.09000015,31.31999969,31.46999931,31.51000023,31.82999992,32.22000122,32.45999908,32.84999847,33.04000092,33.79999924,34.33000183,34.90999985,35.27000046,35.83000183,36.61999893,37.27999878,37.43999863,38.06999969,38.72999954,39.65999985,40.22000122,40.88000107,41.52999878,42.38999939,42.97000122,43.29999924,43.74000168,44.45999908,44.99000168,
Colombia,COL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.52000046,56.72999954,56.93999863,57.22000122,57.50999832,57.86000061,58.25999832,58.59999847,58.88000107,59.00999832,59.38000107,59.61000061,59.88000107,60.20000076,60.41999817,60.77000046,61.11999893,61.31000137,61.56000137,61.61999893,61.52999878,61.93000031,63.75999832,63.99000168,64.16999817,64.58000183,64.05000305,63.29999924,64.11000061,
Comoros,COM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11000061,25.37999916,25.56999969,25.61000061,25.87000084,26.03000069,26.36000061,26.64999962,26.98999977,27.75,28.26000023,28.81999969,29.38999939,30.03000069,31.22999954,32.43999863,33.54999924,34.88000107,36.18000031,37.52999878,38.90000153,40.24000168,41.63000107,42.95999908,43.66999817,44.45999908,45.29000092,46.09000015,46.79000092,
Cabo Verde,CPV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.06999969,52.36999893,52.63000107,53.06999969,53.49000168,53.84999847,54.25999832,54.75,55.25999832,55.88999939,56.13000107,56.45999908,56.81000137,57.41999817,57.88000107,58.41999817,59.16999817,59.68999863,59.95999908,60.38000107,60.99000168,61.52000046,62.06999969,62.59999847,63.15000153,63.84999847,64.48000336,66.27999878,67.59999847,
Costa Rica,CRI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.77000046,56.08000183,56.66999817,56.56999969,58.36000061,59.18000031,59.22000122,60.02000046,60.22000122,61.31999969,60.93999863,61.52000046,62.50999832,63.04999924,63.11999893,64.19999695,64.48000336,65.94999695,68.08999634,68.98999786,69.84999847,71.55000305,73.62000275,71.16999817,68.54000092,69.18000031,68.97000122,67.93000031,69.22000122,
Caribbean small states,CSS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.31518972,58.07972698,59.77230279,60.13047701,60.2366059,60.68691699,62.22247343,62.42499464,62.8282488,63.43858234,63.32655693,64.10200654,64.37735863,64.82490316,65.06623222,65.1166742,65.41595925,65.66073863,66.32935303,66.71766131,67.25522488,67.37798788,67.59857132,67.85580525,68.37009909,68.71835538,68.88904374,69.11865297,69.69270386,
Cuba,CUB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.84000015,45.77000046,46.58000183,48.90000153,52,52,52,53.00999832,53.79000092,53.79000092,55.27999878,56.79000092,58.18000031,59.50999832,60.77999878,61.97999954,63.22999954,63.34000015,63.70999908,64.33000183,63.15999985,61.56000137,64.19000244,64.20999908,64.23999786,64.59999847,64.98000336,65.19000244,65.48999786,
Curacao,CUW,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02999878,59.34000015,61,62.75,63.65000153,65.43000031,67.12000275,68.38999939,69.63999939,70.83000183,71.47000122,71.55999756,71.94000244,71.51999664,71.20999908,73.08999634,73.09999847,72.72000122,74.25,75.80000305,75.26999664,76.91999817,79.33000183,79.05000305,79.77999878,79.30999756,80.43000031,81.16999817,79.16000366,
Czech Republic,CZE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.88999939,47.81999969,48.65999985,50.36999893,51.11000061,51.77999878,52.65000153,52.93999863,54.11999893,54.84000015,54.59999847,54.97999954,55.61000061,56.25999832,56.54000092,56.27000046,56.20000076,56.29999924,58.31000137,58.91999817,58.56000137,58.83000183,59.45999908,59.20999908,59.04999924,59.02999878,59.13999939,59.70000076,60.09000015,
Germany,DEU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.79000092,59.22999954,59.91999817,60.31999969,60.83000183,61.79999924,62.38000107,62.83000183,63.29999924,63.83000183,64.59999847,65.15000153,66.19999695,66.38999939,67.79000092,68.08000183,67.84999847,68.87000275,69.51999664,70.04000092,70.12000275,70.25,70.77999878,70.51999664,70.91999817,71.30999756,71.31999969,71.41000366,71.61000061,
Djibouti,DJI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59000015,42.90999985,43.09000015,43.47000122,43.75,43.99000168,44.31999969,44.70999908,45.27999878,45.81000137,46.49000168,47.29999924,48.11000061,48.90999985,49.72000122,50.63999939,51.56999969,52.54000092,53.22000122,54.04999924,55.04000092,55.86000061,56.66999817,57.56000137,58.5,59.36000061,60.15000153,61.11000061,62,
Dominica,DMA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
