"Last_Year","Year_IC","Year","Method","Income","pcGDP"
1980,1980,2049,"Kuznets","Low income",18.080855885489
1980,1980,2050,"Kuznets","Low income",18.579878013512
1980,1980,2051,"Kuznets","Low income",19.0765398452927
1980,1980,2052,"Kuznets","Low income",19.5701195705026
1980,1980,2053,"Kuznets","Low income",20.0599235071462
1980,1980,2054,"Kuznets","Low income",20.5452891178986
1980,1980,2055,"Kuznets","Low income",21.0255876147135
1980,1980,2056,"Kuznets","Low income",21.5002261464407
1980,1980,2057,"Kuznets","Low income",21.9686495708892
1980,1980,2058,"Kuznets","Low income",22.4303418188558
1980,1980,2059,"Kuznets","Low income",22.8848268630383
1980,1980,2060,"Kuznets","Low income",23.3316693094112
1980,1980,2061,"Kuznets","Low income",23.7704746325336
1980,1980,2062,"Kuznets","Low income",24.2008890793884
1980,1980,2063,"Kuznets","Low income",24.6225992687262
1980,1980,2064,"Kuznets","Low income",25.0353315145542
1980,1980,2065,"Kuznets","Low income",25.4388509034088
1980,1980,2066,"Kuznets","Low income",25.8329601554434
1980,1980,2067,"Kuznets","Low income",26.2174982992196
1980,1980,2068,"Kuznets","Low income",26.5923391894728
1980,1980,2069,"Kuznets","Low income",26.9573898961117
1980,1980,2070,"Kuznets","Low income",27.312588991372
1980,1980,2071,"Kuznets","Low income",27.6579047604468
1980,1980,2072,"Kuznets","Low income",27.993333359123
1980,1980,2073,"Kuznets","Low income",28.318896940029
1980,1980,2074,"Kuznets","Low income",28.6346417670881
1980,1980,2075,"Kuznets","Low income",28.9406363357303
1980,1980,2076,"Kuznets","Low income",29.2369695143804
1980,1980,2077,"Kuznets","Low income",29.5237487207428
1980,1980,2078,"Kuznets","Low income",29.8010981444785
1980,1980,2079,"Kuznets","Low income",30.0691570260338
1980,1980,2080,"Kuznets","Low income",30.3280779996557
1980,1980,2081,"Kuznets","Low income",30.5780255070212
1980,1980,2082,"Kuznets","Low income",30.8191742864319
1980,1980,2083,"Kuznets","Low income",31.0517079411836
1980,1980,2084,"Kuznets","Low income",31.2758175895072
1980,1980,2085,"Kuznets","Low income",31.4917005974053
1980,1980,2086,"Kuznets","Low income",31.6995593947569
1980,1980,2087,"Kuznets","Low income",31.8996003742423
1980,1980,2088,"Kuznets","Low income",32.0920328719314
1980,1980,2089,"Kuznets","Low income",32.2770682277813
1980,1980,2090,"Kuznets","Low income",32.4549189237938
1980,1980,2091,"Kuznets","Low income",32.6257977971801
1980,1980,2092,"Kuznets","Low income",32.7899173255606
1980,1980,2093,"Kuznets","Low income",32.9474889809843
1980,1980,2094,"Kuznets","Low income",33.0987226493773
1980,1980,2095,"Kuznets","Low income",33.2438261119128
1980,1980,2096,"Kuznets","Low income",33.3830045847298
1980,1980,2097,"Kuznets","Low income",33.5164603134094
1980,1980,2098,"Kuznets","Low income",33.6443922186343
1980,1980,2099,"Kuznets","Low income",33.7669955895083
1980,1980,2100,"Kuznets","Low income",33.8844618210905
1980,1980,1980,"Kuznets","Lower-middle income",1.73944881362571
1980,1980,1981,"Kuznets","Lower-middle income",1.81228016449668
1980,1980,1982,"Kuznets","Lower-middle income",1.88916204138826
1980,1980,1983,"Kuznets","Lower-middle income",1.97035272851509
1980,1980,1984,"Kuznets","Lower-middle income",2.05610928368777
1980,1980,1985,"Kuznets","Lower-middle income",2.14669328879021
1980,1980,1986,"Kuznets","Lower-middle income",2.24238729463151
1980,1980,1987,"Kuznets","Lower-middle income",2.34348099812873
1980,1980,1988,"Kuznets","Lower-middle income",2.45026090873064
1980,1980,1989,"Kuznets","Lower-middle income",2.56303772756111
1980,1980,1990,"Kuznets","Lower-middle income",2.68213591939057
1980,1980,1991,"Kuznets","Lower-middle income",2.80789771358946
1980,1980,1992,"Kuznets","Lower-middle income",2.94066351055422
1980,1980,1993,"Kuznets","Lower-middle income",3.08078078086667
1980,1980,1994,"Kuznets","Lower-middle income",3.22861029279769
1980,1980,1995,"Kuznets","Lower-middle income",3.38448574457495
1980,1980,1996,"Kuznets","Lower-middle income",3.54876523063325
1980,1980,1997,"Kuznets","Lower-middle income",3.72180844248127
1980,1980,1998,"Kuznets","Lower-middle income",3.90395677444239
1980,1980,1999,"Kuznets","Lower-middle income",4.0955507176169
1980,1980,2000,"Kuznets","Lower-middle income",4.29693665181731
1980,1980,2001,"Kuznets","Lower-middle income",4.50846719617417
1980,1980,2002,"Kuznets","Lower-middle income",4.7304962918735
1980,1980,2003,"Kuznets","Lower-middle income",4.96334872403404
1980,1980,2004,"Kuznets","Lower-middle income",5.20734528776555
1980,1980,2005,"Kuznets","Lower-middle income",5.46278128359201
1980,1980,2006,"Kuznets","Lower-middle income",5.72992506614362
1980,1980,2007,"Kuznets","Lower-middle income",6.00901375618578
1980,1980,2008,"Kuznets","Lower-middle income",6.30003031020177
1980,1980,2009,"Kuznets","Lower-middle income",6.60306396060648
1980,1980,2010,"Kuznets","Lower-middle income",6.91819134942142
1980,1980,2011,"Kuznets","Lower-middle income",7.24544434379494
1980,1980,2012,"Kuznets","Lower-middle income",7.58480707970739
1980,1980,2013,"Kuznets","Lower-middle income",7.93621359454731
1980,1980,2014,"Kuznets","Lower-middle income",8.29954586706642
1980,1980,2015,"Kuznets","Lower-middle income",8.6746323142425
1980,1980,2016,"Kuznets","Lower-middle income",9.06124678811252
1980,1980,2017,"Kuznets","Lower-middle income",9.45910810781719
1980,1980,2018,"Kuznets","Lower-middle income",9.86788015310331
1980,1980,2019,"Kuznets","Lower-middle income",10.2871725355927
1980,1980,2020,"Kuznets","Lower-middle income",10.716541853519
1980,1980,2021,"Kuznets","Lower-middle income",11.1554935246582
1980,1980,2022,"Kuznets","Lower-middle income",11.6034841811566
1980,1980,2023,"Kuznets","Lower-middle income",12.0599245992182
1980,1980,2024,"Kuznets","Lower-middle income",12.5241831264619
1980,1980,2025,"Kuznets","Lower-middle income",12.995589560503
1980,1980,2026,"Kuznets","Lower-middle income",13.4734394241994
1980,1980,2027,"Kuznets","Lower-middle income",13.9569985762557
1980,1980,2028,"Kuznets","Lower-middle income",14.4455080906587
1980,1980,2029,"Kuznets","Lower-middle income",14.9381893348279
1980,1980,2030,"Kuznets","Lower-middle income",15.4342491744605
1980,1980,2031,"Kuznets","Lower-middle income",15.9328852328119
1980,1980,2032,"Kuznets","Lower-middle income",16.4332911335238
1980,1980,2033,"Kuznets","Lower-middle income",16.9346616589716
1980,1980,2034,"Kuznets","Lower-middle income",17.4361977603007
1980,1980,2035,"Kuznets","Lower-middle income",17.9371113606643
1980,1980,2036,"Kuznets","Lower-middle income",18.4366298994571
1980,1980,2037,"Kuznets","Lower-middle income",18.9340005723324
1980,1980,2038,"Kuznets","Lower-middle income",19.4284942292647
1980,1980,2039,"Kuznets","Lower-middle income",19.9194089006535
1980,1980,2040,"Kuznets","Lower-middle income",20.4060729292447
1980,1980,2041,"Kuznets","Lower-middle income",20.8878476932749
1980,1980,2042,"Kuznets","Lower-middle income",21.3641299135593
1980,1980,2043,"Kuznets","Lower-middle income",21.8343535440887
1980,1980,2044,"Kuznets","Lower-middle income",22.297991251971
1980,1980,2045,"Kuznets","Lower-middle income",22.7545554981529
1980,1980,2046,"Kuznets","Lower-middle income",23.2035992352284
1980,1980,2047,"Kuznets","Lower-middle income",23.6447162427586
1980,1980,2048,"Kuznets","Lower-middle income",24.0775411238667
1980,1980,2049,"Kuznets","Lower-middle income",24.5017489894666
1980,1980,2050,"Kuznets","Lower-middle income",24.9170548583436
1980,1980,2051,"Kuznets","Lower-middle income",25.3232128024948
1980,1980,2052,"Kuznets","Lower-middle income",25.7200148676943
1980,1980,2053,"Kuznets","Lower-middle income",26.107289799253
1980,1980,2054,"Kuznets","Lower-middle income",26.4849016024574
1980,1980,2055,"Kuznets","Lower-middle income",26.8527479662631
1980,1980,2056,"Kuznets","Lower-middle income",27.2107585775703
1980,1980,2057,"Kuznets","Lower-middle income",27.5588933518782
1980,1980,2058,"Kuznets","Lower-middle income",27.8971406043718
1980,1980,2059,"Kuznets","Lower-middle income",28.2255151836055
1980,1980,2060,"Kuznets","Lower-middle income",28.5440565879549
1980,1980,2061,"Kuznets","Lower-middle income",28.8528270829743
1980,1980,2062,"Kuznets","Lower-middle income",29.1519098357556
1980,1980,2063,"Kuznets","Lower-middle income",29.4414070803758
1980,1980,2064,"Kuznets","Lower-middle income",29.7214383265694
1980,1980,2065,"Kuznets","Lower-middle income",29.9921386219032
1980,1980,2066,"Kuznets","Lower-middle income",30.2536568759697
1980,1980,2067,"Kuznets","Lower-middle income",30.506154253476
1980,1980,2068,"Kuznets","Lower-middle income",30.7498026415905
1980,1980,2069,"Kuznets","Lower-middle income",30.9847831955284
1980,1980,2070,"Kuznets","Lower-middle income",31.2112849651089
1980,1980,2071,"Kuznets","Lower-middle income",31.4295036039038
1980,1980,2072,"Kuznets","Lower-middle income",31.6396401616118
1980,1980,2073,"Kuznets","Lower-middle income",31.8418999594356
1980,1980,2074,"Kuznets","Lower-middle income",32.0364915474975
1980,1980,2075,"Kuznets","Lower-middle income",32.2236257427027
1980,1980,2076,"Kuznets","Lower-middle income",32.4035147449356
1980,1980,2077,"Kuznets","Lower-middle income",32.5763713290429
1980,1980,2078,"Kuznets","Lower-middle income",32.7424081097174
1980,1980,2079,"Kuznets","Lower-middle income",32.9018368761325
1980,1980,2080,"Kuznets","Lower-middle income",33.0548679929797
1980,1980,2081,"Kuznets","Lower-middle income",33.201709864433
1980,1980,2082,"Kuznets","Lower-middle income",33.3425684574812
1980,1980,2083,"Kuznets","Lower-middle income",33.4776468810404
1980,1980,2084,"Kuznets","Lower-middle income",33.6071450172638
1980,1980,2085,"Kuznets","Lower-middle income",33.7312592015108
1980,1980,2086,"Kuznets","Lower-middle income",33.8501819475043
1980,1980,2087,"Kuznets","Lower-middle income",33.9641017143001
1980,1980,2088,"Kuznets","Lower-middle income",34.073202711804
1980,1980,2089,"Kuznets","Lower-middle income",34.1776647416954
1980,1980,2090,"Kuznets","Lower-middle income",34.2776630707581
1980,1980,2091,"Kuznets","Lower-middle income",34.3733683337572
1980,1980,2092,"Kuznets","Lower-middle income",34.4649464631563
1980,1980,2093,"Kuznets","Lower-middle income",34.5525586431176
1980,1980,2094,"Kuznets","Lower-middle income",34.6363612853821
1980,1980,2095,"Kuznets","Lower-middle income",34.7165060247779
1980,1980,2096,"Kuznets","Lower-middle income",34.7931397322548
1980,1980,2097,"Kuznets","Lower-middle income",34.8664045434898
1980,1980,2098,"Kuznets","Lower-middle income",34.9364379012479
1980,1980,2099,"Kuznets","Lower-middle income",35.0033726098204
1980,1980,2100,"Kuznets","Lower-middle income",35.0673368999936
1980,1980,1980,"Kuznets","Upper-middle income",3.89308510782165
1980,1980,1981,"Kuznets","Upper-middle income",4.08411788293952
1980,1980,1982,"Kuznets","Upper-middle income",4.28492398621378
1980,1980,1983,"Kuznets","Upper-middle income",4.49585051333027
1980,1980,1984,"Kuznets","Upper-middle income",4.7172561120098
1980,1980,1985,"Kuznets","Upper-middle income",4.94946820628883
1980,1980,1986,"Kuznets","Upper-middle income",5.19280742531244
1980,1980,1987,"Kuznets","Upper-middle income",5.44756753260518
1980,1980,1988,"Kuznets","Upper-middle income",5.71402776247222
1980,1980,1989,"Kuznets","Upper-middle income",5.99240035099683
1980,1980,1990,"Kuznets","Upper-middle income",6.28272784423382
1980,1980,1991,"Kuznets","Upper-middle income",6.58505723668181
1980,1980,1992,"Kuznets","Upper-middle income",6.89948270570245
1980,1980,1993,"Kuznets","Upper-middle income",7.22603041534119
1980,1980,1994,"Kuznets","Upper-middle income",7.56465847542722
1980,1980,1995,"Kuznets","Upper-middle income",7.91528116129953
1980,1980,1996,"Kuznets","Upper-middle income",8.27776899237662
1980,1980,1997,"Kuznets","Upper-middle income",8.65192862407978
1980,1980,1998,"Kuznets","Upper-middle income",9.03748968124828
1980,1980,1999,"Kuznets","Upper-middle income",9.43411240034266
1980,1980,2000,"Kuznets","Upper-middle income",9.84146235305895
1980,1980,2001,"Kuznets","Upper-middle income",10.2590831325455
1980,1980,2002,"Kuznets","Upper-middle income",10.6862374957914
1980,1980,2003,"Kuznets","Upper-middle income",11.1221827069956
1980,1980,2004,"Kuznets","Upper-middle income",11.5662809090074
1980,1980,2005,"Kuznets","Upper-middle income",12.0179525451166
1980,1980,2006,"Kuznets","Upper-middle income",12.4768275446107
1980,1980,2007,"Kuznets","Upper-middle income",12.9426202330856
1980,1980,2008,"Kuznets","Upper-middle income",13.4147599398741
1980,1980,2009,"Kuznets","Upper-middle income",13.8926396905633
1980,1980,2010,"Kuznets","Upper-middle income",14.3755196131817
1980,1980,2011,"Kuznets","Upper-middle income",14.8626397380306
1980,1980,2012,"Kuznets","Upper-middle income",15.3532250273262
1980,1980,2013,"Kuznets","Upper-middle income",15.8464904709559
1980,1980,2014,"Kuznets","Upper-middle income",16.3416461798906
1980,1980,2015,"Kuznets","Upper-middle income",16.8379024112378
1980,1980,2016,"Kuznets","Upper-middle income",17.3344744626781
1980,1980,2017,"Kuznets","Upper-middle income",17.8305873789104
1980,1980,2018,"Kuznets","Upper-middle income",18.3254804185554
1980,1980,2019,"Kuznets","Upper-middle income",18.8184112365186
1980,1980,2020,"Kuznets","Upper-middle income",19.3086597438699
1980,1980,2021,"Kuznets","Upper-middle income",19.7955316146573
1980,1980,2022,"Kuznets","Upper-middle income",20.278361416513
1980,1980,2023,"Kuznets","Upper-middle income",20.756515349263
1980,1980,2024,"Kuznets","Upper-middle income",21.2293935828324
1980,1980,2025,"Kuznets","Upper-middle income",21.6964321924136
1980,1980,2026,"Kuznets","Upper-middle income",22.1571046950136
1980,1980,2027,"Kuznets","Upper-middle income",22.610923197026
1980,1980,2028,"Kuznets","Upper-middle income",23.0574391673282
1980,1980,2029,"Kuznets","Upper-middle income",23.4962438545375
1980,1980,2030,"Kuznets","Upper-middle income",23.9269683704633
1980,1980,2031,"Kuznets","Upper-middle income",24.3492834644714
1980,1980,2032,"Kuznets","Upper-middle income",24.7628990154547
1980,1980,2033,"Kuznets","Upper-middle income",25.1675632694201
1980,1980,2034,"Kuznets","Upper-middle income",25.5630618514117
1980,1980,2035,"Kuznets","Upper-middle income",25.9492165806401
1980,1980,2036,"Kuznets","Upper-middle income",26.3258841173633
1980,1980,2037,"Kuznets","Upper-middle income",26.6929544693079
1980,1980,2038,"Kuznets","Upper-middle income",27.0503493843219
1980,1980,2039,"Kuznets","Upper-middle income",27.398020654559
1980,1980,2040,"Kuznets","Upper-middle income",27.7359483558909
1980,1980,2041,"Kuznets","Upper-middle income",28.0641390444665
1980,1980,2042,"Kuznets","Upper-middle income",28.3826239304625
1980,1980,2043,"Kuznets","Upper-middle income",28.6914570471276
1980,1980,2044,"Kuznets","Upper-middle income",28.9907134312665
1980,1980,2045,"Kuznets","Upper-middle income",29.2804873293704
1980,1980,2046,"Kuznets","Upper-middle income",29.560890441714
1980,1980,2047,"Kuznets","Upper-middle income",29.8320502149226
1980,1980,2048,"Kuznets","Upper-middle income",30.0941081917919
1980,1980,2049,"Kuznets","Upper-middle income",30.3472184255295
1980,1980,2050,"Kuznets","Upper-middle income",30.5915459640945
1980,1980,2051,"Kuznets","Upper-middle income",30.8272654089371
1980,1980,2052,"Kuznets","Upper-middle income",31.0545595512006
1980,1980,2053,"Kuznets","Upper-middle income",31.273618087332
1980,1980,2054,"Kuznets","Upper-middle income",31.484636415056
1980,1980,2055,"Kuznets","Upper-middle income",31.6878145098029
1980,1980,2056,"Kuznets","Upper-middle income",31.8833558809234
1980,1980,2057,"Kuznets","Upper-middle income",32.0714666063857
1980,1980,2058,"Kuznets","Upper-middle income",32.2523544441053
1980,1980,2059,"Kuznets","Upper-middle income",32.4262280176141
1980,1980,2060,"Kuznets","Upper-middle income",32.5932960734122
1980,1980,2061,"Kuznets","Upper-middle income",32.7537668070653
1980,1980,2062,"Kuznets","Upper-middle income",32.907847254895
1980,1980,2063,"Kuznets","Upper-middle income",33.0557427479608
1980,1980,2064,"Kuznets","Upper-middle income",33.1976564249341
1980,1980,2065,"Kuznets","Upper-middle income",33.3337888004154
1980,1980,2066,"Kuznets","Upper-middle income",33.4643373852403
1980,1980,2067,"Kuznets","Upper-middle income",33.5894963553415
1980,1980,2068,"Kuznets","Upper-middle income",33.7094562657962
1980,1980,2069,"Kuznets","Upper-middle income",33.8244038067625
1980,1980,2070,"Kuznets","Upper-middle income",33.9345215981101
1980,1980,2071,"Kuznets","Upper-middle income",34.0399880196679
1980,1980,2072,"Kuznets","Upper-middle income",34.1409770741324
1980,1980,2073,"Kuznets","Upper-middle income",34.2376582798228
1980,1980,2074,"Kuznets","Upper-middle income",34.3301965906039
1980,1980,2075,"Kuznets","Upper-middle income",34.418752340448
1980,1980,2076,"Kuznets","Upper-middle income",34.5034812102501
1980,1980,2077,"Kuznets","Upper-middle income",34.5845342146583
1980,1980,2078,"Kuznets","Upper-middle income",34.6620577068253
1980,1980,2079,"Kuznets","Upper-middle income",34.7361933991297
1980,1980,2080,"Kuznets","Upper-middle income",34.807078398052
1980,1980,2081,"Kuznets","Upper-middle income",34.8748452515247
1980,1980,2082,"Kuznets","Upper-middle income",34.9396220072036
1980,1980,2083,"Kuznets","Upper-middle income",35.0015322802311
1980,1980,2084,"Kuznets","Upper-middle income",35.0606953291765
1980,1980,2085,"Kuznets","Upper-middle income",35.117226138952
1980,1980,2086,"Kuznets","Upper-middle income",35.1712355096063
